ParticleType,Energy
pi+,1425.23
2mu+,883.226
2mu+,883.226
pi-,262.959
pi-,262.959
2mu-,173.031
2mu-,173.031
2mu-,173.031
pi-,234.072
pi-,234.072
pi-,234.072
2pi-,232.954
2pi-,232.954
2pi-,232.954
pi-,256.985
pi-,256.985
2pi-,255.638
2pi-,255.638
pi+,222.672
pi+,222.672
pi+,222.672
2pi+,221.116
2pi+,221.116
2pi+,221.116
pi-,281.186
pi-,281.186
2pi-,280.059
2pi-,280.059
pi-,305.306
pi-,305.306
2pi-,304.146
2pi-,304.146
pi-,617.89
pi-,617.89
2pi-,616.836
2pi-,616.836
pi-,317.021
pi-,317.021
2pi-,315.671
2pi-,315.671
pi+,359.525
pi+,359.525
2mu+,345.423
2mu+,345.423
2mu+,345.423
pi-,1174.72
pi-,1174.72
2mu-,1033.13
2mu-,1033.13
pi-,407.479
pi-,407.479
2pi-,406.486
2pi-,406.486
pi-,236.432
pi-,236.432
pi-,236.432
2mu-,118.02
2mu-,118.02
2mu-,118.02
2pi+,83.9078
2pi+,83.9078
2pi+,83.9078
2mu-,34.3288
2mu-,34.3288
2mu-,34.3288
2mu+,22.8812
2mu+,22.8812
2mu+,22.8812
pi+,897.113
pi+,897.113
2pi+,896.275
2pi+,896.275
pi-,254.471
pi-,254.471
pi-,254.471
2pi-,253.339
2pi-,253.339
2pi-,253.339
pi-,509.094
pi-,509.094
2pi-,508.118
2pi-,508.118
pi-,190.786
pi-,190.786
pi-,190.786
2mu-,136.868
2mu-,136.868
2mu-,136.868
pi+,487.047
pi+,487.047
2pi+,485.092
2pi+,485.092
