ParticleType	PosX_mm	PosY_mm	PosZ_mm
mu+	-4.31119	19.4732	68.1426
pi0	153.519	630.662	699577
pi-	-9.4885	1.15468	64.1432
pi-	-17.2067	2.73322	61.3061
pi-	-23.6982	3.12267	59.5232
pi-	-25	3.17658	58.9979
pi-	-382.157	-1090.75	-644.731
mu-	-59.8022	-1174.2	-21387.6
mu-	437.79	-733.838	-37829.3
mu-	150.184	-169.551	-52333.7
mu-	29.5133	-1016.8	-64138.7
mu-	279.504	-926.707	-73670.4
mu-	-1621	-1765.42	-79409.6
mu-	-1418.56	-1292.97	-83528.6
mu-	-1006.35	-1563.57	-87348.8
mu-	-1036.75	-1709.08	-90352.5
mu-	-1051.52	-1424.45	-93156.2
mu-	-1469.06	-1724.35	-95419.9
mu-	-1519.46	-1581.76	-97087.9
mu-	-1143.7	-1759.49	-98387.3
mu-	-1172.07	-1778.46	-99528
mu-	-1375.6	-1443.81	-100485
mu-	-1465.46	-1579.58	-101400
mu-	-1378.87	-1449.96	-102109
mu-	-1139.85	-1640.27	-102585
mu-	-1357.41	-1459.37	-102931
mu-	-1415.91	-1609.49	-103172
mu-	-1412.13	-1626.66	-103414
mu-	-1395.94	-1524.17	-103630
mu-	-1222.83	-1495.11	-103754
mu-	-1267.78	-1696.01	-103849
mu-	-1345.24	-1497.4	-103906
mu-	-1270.39	-1684.24	-103952
mu-	-1272.68	-1506.26	-104000
mu-	-1383.62	-1609.92	-104039
mu-	-1263.6	-1664.71	-104068
mu-	-1233.06	-1554.45	-104084
mu-	-1318.74	-1519.21	-104097
mu-	-1367.36	-1577.92	-104108
mu-	-1341.78	-1635.14	-104118
mu-	-1290.93	-1644.72	-104123
mu-	-1257.7	-1620.87	-104126
mu-	-1248.78	-1589.07	-104128
mu-	-1256.86	-1563.83	-104133
mu-	-1271.75	-1548.54	-104138
mu-	-1288.3	-1543.6	-104143
mu-	-1302.09	-1542.66	-104148
mu-	-1312.38	-1545.97	-104152
mu-	-1319.79	-1550.28	-104156
mu-	-1324.62	-1554.69	-104159
mu-	-1327.52	-1558.91	-104161
mu-	-1329.19	-1562.84	-104163
mu-	-1329.83	-1566.1	-104164
mu-	-1329.86	-1568.75	-104165
mu-	-1329.58	-1570.68	-104166
mu-	-1329.37	-1571.97	-104168
mu-	-1329.19	-1573.01	-104169
mu-	-1329.17	-1573.8	-104170
mu-	-1329.05	-1574.34	-104170
mu-	-1328.96	-1574.73	-104171
mu-	-1328.83	-1575.06	-104172
mu-	-1328.73	-1575.25	-104172
mu-	-1328.63	-1575.42	-104172
mu-	-1328.5	-1575.5	-104172
mu-	-1328.43	-1575.42	-104172
mu-	-1328.43	-1575.42	-104172
pi+	6.11608	13.7639	111.14
pi+	10.806	16.6453	109.938
pi+	14.3417	19.3619	109.733
pi+	15.9252	20.7821	109.889
pi+	-1.34502	18.4305	129.345
pi+	2.74624	14.7215	148.503
pi+	5.36474	13.2698	163.456
pi+	7.68263	15.1272	174.93
pi+	9.62809	16.2674	184.193
pi+	12.7752	17.7211	190.628
pi+	14.7586	18.8575	195.825
pi+	15.3818	19.0527	197.247
pi+	17.3864	19.4375	201.103
pi+	19.1318	19.4808	204.105
pi+	20.2344	19.1312	206.594
pi+	21.1753	19.2659	208.618
pi+	21.5497	19.2129	209.111
pi+	22.9939	19.9344	208.97
pi+	24.1683	20.5409	208.803
pi+	25	20.8633	208.606
pi+	-25	2.78457	-396.12
pi+	-24.2583	3.14032	-396.405
pi+	-23.7104	3.40635	-396.67
pi+	-23.3396	3.66209	-396.974
pi+	-23.0215	3.83411	-397.201
pi+	-22.7841	4.0291	-397.355
pi+	-22.555	4.15252	-397.402
pi+	-22.375	4.20662	-397.457
pi+	-22.2802	4.22612	-397.446
pi+	-22.2807	4.22751	-397.443
pi+	-22.2807	4.2275	-397.443
pi+	-22.2807	4.2275	-397.443
mu+	-22.1777	4.27916	-397.498
mu+	-22.1764	4.28244	-397.507
mu+	-22.1764	4.28253	-397.507
mu+	-22.1764	4.28253	-397.507
pi-	-9.02146	-2.31711	138.025
pi-	-11.485	-2.58429	160.099
pi-	-12.2225	-3.00782	176.339
pi-	-11.7888	-3.25355	198.506
pi-	-10.4066	-3.03953	205.019
pi-	17.154	9.86386	268.002
pi-	25	15.814	282.897
pi-	589.27	1226.04	46242.3
mu-	-2029.53	622.724	53476.2
mu-	-82.3695	2363.55	61096.6
mu-	-913.087	-166.414	68337.6
mu-	-1420.83	2393.7	75873.5
mu-	379.278	488.226	83271.2
mu-	-2131.67	1236.47	90612.5
mu-	309.628	1969.18	98242.7
mu-	-1379.86	-10.0324	105510
mu-	-1058.75	2500.72	113129
mu-	161.894	249.364	120516
mu-	-2070.23	1434.18	127991
mu-	371.106	1881.5	135640
mu-	-1383.68	40.4021	142935
mu-	-1080.42	2488.52	150587
mu-	239.079	340.703	157960
mu-	-2050.3	1289.22	165317
mu-	297.859	2003.08	172890
mu-	-1194.02	-60.5144	180038
mu-	-1219.43	2411.26	187515
mu-	374.498	475.407	194785
mu-	-2057.3	1112.75	201995
mu-	159.331	2123.13	209482
mu-	-993.254	-104.269	216596
mu-	-1457.22	2256.61	224092
mu-	497.729	828.568	231465
mu-	-1952.85	705.615	238671
mu-	-322.141	2393.02	246245
mu-	-365.331	-47.0742	253414
mu-	-1883.64	1782.68	260806
mu-	409.275	1678.33	268392
mu-	-1346.08	87.4324	275656
mu-	494.631	1106.25	350005
mu-	-1109.4	23.045	358138
mu-	-1859.81	1693.86	366439
pi0	-0.00759122	1.36389	68.6885
pi0	-0.00755224	1.36386	68.6884
pi0	-0.99967	-0.141644	97.4432
pi+	2.7311	5.40145	96.284
pi+	5.0998	10.1651	95.4502
pi+	6.81356	13.7382	93.7668
pi+	7.24911	14.8059	93.3291
pi-	-0.978725	-0.132993	97.5713
pi-	-5.50271	-1.92	102.662
pi-	-8.8781	-3.00657	107.047
pi-	-11.7747	-4.61168	110.29
pi-	-13.9548	-5.97712	112.988
pi-	-16.127	-6.36369	114.785
pi-	-18.0247	-6.1281	115.969
pi-	-19.3941	-5.8225	116.995
pi-	-20.3127	-5.29582	117.886
pi-	-21.0718	-5.001	118.612
pi-	-21.7287	-4.95672	119.168
pi-	-22.2677	-4.69483	119.518
pi-	-22.7118	-4.50187	119.787
pi-	-23.0423	-4.24903	119.954
pi-	-23.3097	-4.03526	120.039
pi-	-23.5418	-3.90165	120.111
pi-	-23.698	-3.77123	120.17
pi-	-23.82	-3.70094	120.155
pi-	-23.8318	-3.69329	120.165
pi-	-23.8321	-3.69334	120.166
pi-	-23.8321	-3.69334	120.166
pi+	977.033	-1639.84	363357
mu+	448.299	-1859.26	380008
mu+	832.026	-1620.82	393584
mu+	933.329	-2027.16	404402
mu+	511.354	-1963.8	413007
mu+	868.426	-1712.27	419395
mu+	525.821	-1856.58	424487
mu+	848.84	-1735.92	425909
pi0	1002.79	-1671.27	361994
pi0	0.053293	0.0310551	21.3935
pi-	1.13692	-0.441742	39.8583
pi-	3.90299	-3.15368	61.7683
pi+	10.6557	0.138804	39.9055
pi+	17.863	-1.94999	55.2348
pi+	23.268	-4.5442	67.6825
pi+	25	-5.30503	70.7056
pi+	-12.4927	10.078	4489.9
mu+	-173.668	-455.642	49321.3
mu+	143.921	-237.906	83718.8
mu+	126.203	-331.402	111424
mu+	10.729	-115.307	134569
mu+	-104.751	-403.023	153261
mu+	41.9352	-184.5	168604
mu+	-48.0052	-447.408	180448
mu+	1.53162	-167.889	189515
mu+	-157.274	-276.655	196571
mu+	-102.053	-190.151	202412
mu+	-42.374	-434.671	206985
mu+	-87.659	-416.014	210569
mu+	95.5737	-319.95	213486
mu+	-33.9919	-435.369	215793
mu+	9.83857	-435.883	217584
mu+	59.464	-283.629	219102
mu+	-49.3896	-427.79	220301
mu+	-90.5443	-308.368	221238
mu+	-70.4719	-279.417	221987
mu+	-91.8574	-317.437	222598
mu+	-62.477	-397.315	223122
mu+	45.4814	-364.493	223553
mu+	-58.0076	-276.385	223884
mu+	14.9441	-398.706	224146
mu+	-66.782	-293.826	224351
mu+	66.1805	-325.207	224508
mu+	-7.7122	-394.665	224638
mu+	-45.3548	-319.797	224744
mu+	20.9335	-293.887	224826
mu+	56.6298	-342.074	224895
mu+	28.6584	-383.413	224950
mu+	-12.5462	-382.73	224995
mu+	-33.933	-357.386	225031
mu+	-32.1127	-329.843	225060
mu+	-18.1819	-312.659	225085
mu+	-1.93905	-307.184	225105
mu+	11.1587	-309.901	225121
mu+	19.2203	-315.764	225134
mu+	24.043	-322.364	225144
mu+	26.08	-328.596	225151
mu+	25.8693	-334.18	225158
mu+	24.978	-338.369	225163
mu+	23.7004	-341.329	225167
mu+	22.5708	-343.539	225171
mu+	21.4983	-345.098	225174
mu+	20.7393	-346.275	225177
mu+	19.8618	-347.276	225178
mu+	19.0199	-348.176	225180
mu+	18.2425	-348.874	225181
mu+	17.62	-349.405	225182
mu+	17.0771	-349.784	225183
mu+	16.634	-350.043	225183
mu+	16.2338	-350.217	225184
mu+	15.8873	-350.331	225184
mu+	15.6109	-350.403	225185
mu+	15.3919	-350.428	225185
mu+	15.2013	-350.449	225185
mu+	15.0717	-350.459	225185
mu+	15.0342	-350.497	225185
mu+	15.0342	-350.497	225185
pi-	0.724054	-0.996709	24.3293
pi-	3.08231	-3.93201	33.3394
pi-	12.4567	-11.2259	64.6885
pi-	14.97	-12.1319	71.5185
pi-	20.56	-13.0893	93.8157
pi-	24.7891	-14.9012	114.468
pi-	25	-14.9147	116.285
pi-	49.2861	-2.10327	515
pi-	49.7861	-1.6276	525
pi-	-78.0237	40.8573	12548.2
mu-	162.981	222.67	21750.6
mu-	-88.7036	119.407	53203.1
mu-	110.969	-30.171	83593.9
mu-	137.528	-18.3866	117278
mu-	160.733	2.13546	203372
mu-	-92.4644	35.9094	230807
mu-	94.8646	261.634	327826
mu-	624.629	133.117	406804
mu-	439.762	286.867	469886
mu-	505.503	395.041	520404
mu-	461.6	211.137	561625
mu-	503.942	396.46	594769
mu-	1957.87	2454.31	621372
mu-	1814.47	2480.03	641698
mu-	1943.48	2705.44	657359
mu-	1896.13	2449.34	669455
mu-	1852.51	2659.78	679256
mu-	1839.65	2645.95	687462
mu-	2411.73	3678.55	693548
mu-	2202.85	3775.41	698114
mu-	2304.39	3673.45	701879
mu-	2218.65	3823.86	704964
mu-	2339	3687.51	707376
mu-	2343.25	3688.22	709314
mu-	2220.16	3791.42	710816
mu-	2419.44	3752.63	711947
mu-	2375.49	3876.78	712871
mu-	2363.52	3882.9	713553
mu-	2405.38	3838.56	714119
mu-	2372.45	3735.41	714575
mu-	2270.36	3817.98	714932
mu-	2409.01	3804.86	715213
mu-	2279.01	3825.98	715420
mu-	2361.66	3751.85	715596
mu-	2370.67	3846.63	715729
mu-	2296.69	3835.25	715835
mu-	2297.19	3771.91	715917
mu-	2346	3758.59	715984
mu-	2369.91	3791.06	716039
mu-	2358.16	3825.89	716083
mu-	2330.17	3833.7	716118
mu-	2309.74	3822.38	716148
mu-	2304.05	3805.73	716171
mu-	2306.89	3791.98	716191
mu-	2313.64	3783	716206
mu-	2321.55	3778.84	716219
mu-	2329.23	3777.66	716228
mu-	2335.92	3778.18	716236
mu-	2340.76	3779.39	716243
mu-	2344.19	3781.15	716248
mu-	2346.68	3783.4	716252
mu-	2348.55	3785.42	716255
mu-	2349.54	3787.02	716258
mu-	2349.96	3788.42	716259
mu-	2350.15	3789.5	716261
mu-	2350.21	3790.37	716262
mu-	2350.2	3791.03	716263
mu-	2350.21	3791.53	716264
mu-	2350.2	3791.93	716265
mu-	2350.13	3792.18	716266
mu-	2350.03	3792.38	716266
mu-	2349.85	3792.56	716266
mu-	2349.64	3792.69	716267
mu-	2349.44	3792.79	716267
mu-	2349.43	3792.78	716267
mu-	2349.43	3792.78	716267
mu-	2349.43	3792.78	716267
pi+	-0.886304	-1.63586	30.9275
pi+	-2.48723	-3.80317	38.1195
pi+	-2.87265	-4.57158	44.3076
pi+	-3.84347	-5.50756	49.1957
pi+	-4.66463	-7.00685	52.8347
pi+	-5.60335	-8.44763	55.4679
pi+	-6.57302	-9.34219	57.5107
pi+	-7.35706	-10.1534	59.1231
pi+	-8.25745	-10.5727	60.2889
pi+	-8.97682	-10.8409	61.2683
pi+	-9.40529	-11.1425	62.125
pi+	-9.81869	-11.4442	62.7375
pi+	-10.1818	-11.8213	63.1167
pi+	-10.4603	-12.1705	63.3607
pi+	-10.731	-12.4249	63.5241
pi+	-10.9143	-12.6258	63.6969
pi+	-11.0345	-12.7798	63.8674
pi+	-11.1303	-12.9252	63.9609
pi+	-11.156	-13.0179	64.0505
pi+	-11.1584	-13.0256	64.0505
pi+	-11.1585	-13.0257	64.0502
pi+	-11.1585	-13.0257	64.0502
pi+	-11.1585	-13.0257	64.0502
mu+	-11.1271	-13.0687	63.9356
mu+	-11.1179	-13.07	63.9242
mu+	-11.1179	-13.0697	63.9239
mu+	-11.1179	-13.0697	63.9239
pi-	-0.723535	-0.439014	27.6913
pi-	-2.2136	-0.0217911	28.8155
pi-	-3.59257	0.35605	29.4218
pi-	-4.64327	0.608805	29.9545
pi-	-5.52564	0.683518	30.4228
pi-	-6.27051	0.884521	30.6422
pi-	-6.86757	1.01075	30.852
pi-	-7.3607	1.09396	30.9729
pi-	-7.75897	1.08576	31.0267
pi-	-8.07747	1.05811	31.0806
pi-	-8.32273	1.03706	31.1443
pi-	-8.49572	1.00029	31.202
pi-	-8.5536	1.01665	31.2505
pi-	-8.55462	1.01746	31.2518
pi-	-8.55462	1.01746	31.2518
pi0	-0.72352	-0.439054	27.6915
pi+	659.005	-1367.1	267334
pi+	639.976	-1371.15	267333
pi+	624.14	-1369.66	267332
pi+	612.013	-1365.9	267331
pi+	603.147	-1360.45	267330
pi+	597.149	-1354.63	267329
pi+	593.196	-1349.26	267328
pi+	590.856	-1344.45	267328
pi+	589.64	-1340.44	267328
pi+	589.102	-1337.13	267328
pi+	588.974	-1334.48	267327
pi+	589.017	-1332.28	267327
pi+	589.136	-1330.51	267327
pi+	589.348	-1329.14	267327
pi+	589.527	-1328.08	267327
pi+	589.72	-1327.24	267327
pi+	589.866	-1326.54	267327
pi+	590.018	-1325.99	267326
pi+	590.129	-1325.56	267326
pi+	590.262	-1325.21	267326
pi+	590.363	-1324.93	267326
pi+	590.449	-1324.73	267326
pi+	590.517	-1324.59	267326
pi+	590.517	-1324.59	267326
mu+	569.754	-1496.21	267449
mu+	491.944	-1369.11	267549
mu+	626.195	-1370.04	267624
mu+	597.278	-1478.4	267681
mu+	512.276	-1453.94	267734
mu+	513.386	-1382.98	267781
mu+	563.925	-1359.95	267815
mu+	602.247	-1381.01	267845
mu+	611.276	-1416.22	267868
mu+	600.199	-1442.38	267889
mu+	580.552	-1454.13	267906
mu+	561.992	-1455.76	267919
mu+	547.812	-1450.39	267929
mu+	539.052	-1441.93	267936
mu+	534.432	-1433.2	267942
mu+	532.353	-1425.5	267946
mu+	531.788	-1418.74	267948
mu+	532.017	-1413.55	267951
mu+	532.203	-1409.37	267952
mu+	532.511	-1406.24	267953
mu+	532.993	-1403.7	267954
mu+	533.559	-1401.71	267955
mu+	534.126	-1400.16	267956
mu+	534.668	-1398.89	267956
mu+	535.234	-1398.01	267957
mu+	535.725	-1397.32	267957
mu+	536.142	-1396.79	267957
mu+	536.526	-1396.41	267957
mu+	536.852	-1396.14	267958
mu+	537.104	-1395.95	267958
mu+	537.29	-1395.88	267958
mu+	537.418	-1395.82	267958
mu+	537.448	-1395.79	267958
mu+	537.448	-1395.79	267958
pi-	6.92751	9.44852	74.4946
pi-	10.1766	15.2352	70.9245
pi0	10.1766	15.2352	70.9245
pi-	-2.17313	-2.56199	91.138
pi-	0.377741	-6.96349	91.4693
pi-	-1.25224	-12.2012	92.6986
pi-	-1.94872	-16.3204	94.7188
pi-	-1.78776	-19.4767	96.4533
pi-	-1.73819	-22.1398	97.6987
pi-	-1.7479	-23.243	97.992
pi-	-1.71067	-24.1433	98.2789
pi-	-1.59695	-25	98.8895
pi-	181.377	-294.772	1617.81
mu-	502.854	102.48	4561.8
mu-	273.495	-266.46	7284.09
mu-	223.293	-261.942	10031.3
mu-	337.918	142.281	12340.1
mu-	372.719	120.155	14373.1
mu-	191.06	-177.806	16081.7
mu-	383.209	-124.973	17393.1
mu-	305.831	-181.054	18409
mu-	112.578	24.4034	19141.5
mu-	333.499	-139.738	19748.5
mu-	389.142	21.8926	20194.9
mu-	388.281	24.0739	20532.8
mu-	394.599	-66.1249	20816.9
mu-	253.411	-139.428	21058.1
mu-	230.771	48.4867	21255.8
mu-	364.325	-94.0144	21409.7
mu-	236.466	41.4722	21528.7
mu-	279.882	-122.238	21614.6
mu-	348.911	7.59894	21681.9
mu-	219.75	8.97084	21723.7
mu-	230.398	-98.7379	21759.4
mu-	319.29	-102.135	21786.3
mu-	343.37	-33.2508	21808.9
mu-	306.271	9.51063	21830.2
mu-	260.67	4.57574	21848.6
mu-	236.64	-23.9191	21861.1
mu-	237.026	-52.2635	21869.9
mu-	249.476	-72.4203	21875.8
mu-	266.631	-81.3068	21881.1
mu-	281.939	-82.0914	21885.4
mu-	293.844	-77.6249	21887.9
mu-	301.749	-71.201	21889.9
mu-	306.413	-64.987	21891.9
mu-	308.861	-59.2446	21893.3
mu-	309.894	-54.421	21894.4
mu-	310.266	-50.4933	21895.5
mu-	310.055	-47.4705	21896.3
mu-	309.674	-45.0443	21897
mu-	309.218	-43.2335	21897.4
mu-	308.747	-41.8224	21897.7
mu-	308.368	-40.7128	21897.9
mu-	307.92	-39.8516	21898.1
mu-	307.543	-39.1891	21898.2
mu-	307.222	-38.6539	21898.2
mu-	306.971	-38.225	21898.2
mu-	307.205	-38.1225	21897.9
mu-	307.384	-38.0474	21897.7
mu-	307.499	-37.9708	21897.5
mu-	307.499	-37.9708	21897.5
pi-	0.632101	0.498141	141.4
pi-	-25	-5.83802	270.674
pi-	44.9574	-453.832	2991.93
mu-	757.254	-176.531	26715.8
mu-	748.923	-384.635	46673.3
mu-	163.84	-226.173	62864
mu-	486.083	-539.879	76405.3
mu-	671.423	-309.335	87293.3
mu-	672.444	-296.396	96050.6
mu-	591.726	-145.44	103229
mu-	392.234	-405.054	109235
mu-	348.361	-338.441	114108
mu-	618.217	-367.146	117893
mu-	564.349	-410.035	121110
mu-	523.474	-193.304	123609
mu-	470.927	-204.619	125565
mu-	591.573	-206.499	127114
mu-	513.178	-409.164	128323
mu-	637.466	-308.686	129310
mu-	609.287	-243.708	130118
mu-	616.243	-250.992	130767
mu-	633.65	-320.903	131310
mu-	522.75	-335.07	131752
mu-	484.106	-206.875	132106
mu-	584.311	-294.798	132392
mu-	498.94	-210.987	132633
mu-	538.509	-318.027	132826
mu-	581.703	-232.914	132982
mu-	493.138	-230.675	133102
mu-	495.243	-296.239	133195
mu-	546.01	-301.45	133273
mu-	570.76	-266.127	133339
mu-	552.89	-237.283	133392
mu-	525.499	-232.014	133435
mu-	506.344	-244.426	133471
mu-	498.974	-262.028	133498
mu-	501.818	-278.079	133519
mu-	511.458	-287.012	133536
mu-	523.243	-290.456	133550
mu-	532.942	-289.723	133561
mu-	540.36	-287.322	133570
mu-	546.038	-283.982	133576
mu-	549.665	-279.822	133581
mu-	552.017	-275.969	133586
mu-	553.378	-272.363	133589
mu-	554.026	-269.29	133591
mu-	554.241	-266.654	133593
mu-	554.375	-264.569	133595
mu-	554.254	-262.915	133596
mu-	554.155	-261.684	133597
mu-	554.107	-260.75	133598
mu-	553.998	-260.023	133599
mu-	553.844	-259.438	133599
mu-	553.76	-258.987	133600
mu-	553.64	-258.635	133600
mu-	553.489	-258.376	133600
mu-	553.373	-258.182	133601
mu-	553.291	-258.06	133601
mu-	553.285	-258.027	133601
mu-	553.285	-258.027	133601
pi+	19.8807	-5.37802	186.188
pi+	25	-6.5047	197.382
pi+	-501.27	-1596.96	84478.7
pi0	5.46626	5.58266	303.179
pi+	2.53995	4.00452	313.396
pi+	1.98389	3.35641	316.641
pi+	4.31995	4.4046	323.986
pi+	6.96801	5.82805	329.462
pi+	8.88121	7.88436	333.71
pi+	10.5995	9.62709	337.013
pi+	11.5027	11.0437	339.9
pi+	11.9562	12.3219	342.246
pi+	11.9387	13.446	344.06
pi+	11.8824	14.2498	345.575
pi+	11.8315	15.2498	346.437
pi+	12.1097	16.0116	347.077
pi+	12.2822	16.6295	347.563
pi+	12.4398	17.123	347.937
pi+	12.4178	17.5278	348.231
pi+	12.5019	17.8701	348.427
pi+	12.6131	18.13	348.596
pi+	12.7195	18.3202	348.748
pi+	12.763	18.4174	348.924
pi+	12.7694	18.5266	349.004
pi+	12.7716	18.5379	349.009
pi+	12.7716	18.5381	349.009
pi+	12.7716	18.5381	349.009
mu+	12.8341	18.6256	349.063
mu+	12.8396	18.6326	349.05
mu+	12.8403	18.6329	349.049
mu+	12.8403	18.6329	349.049
pi+	12.2122	7.57874	320.484
pi+	25	12.1184	358.048
pi+	70.4992	17.3058	515
pi+	73.4163	17.4378	525
pi+	-111.019	-93.6373	12356.5
mu+	-261.504	-214.722	33599
mu+	-283.939	-247.606	55343.5
mu+	-292.938	-264.806	76986.4
mu+	-313.691	-321.093	98255.4
mu+	-287.376	-251.552	119948
mu+	-323.34	-392.623	140483
mu+	-253.878	-658.817	160301
mu+	-130.505	-789.528	180348
mu+	-61.3042	-825.701	200626
mu+	-183.107	-749.217	221698
mu+	-263.092	-645.034	242526
mu+	-304.583	-525.379	263120
mu+	-287.142	-334.695	283837
mu+	63.7684	-80.52	305622
mu+	167.926	-96.6142	325507
mu+	-196.887	-171.513	420619
mu+	319.401	-557.415	443086
mu+	-200.738	-231.765	466342
mu+	331.927	-697.888	489143
mu+	161.433	-180.075	565732
mu+	-119.032	-525.749	614260
mu+	433.645	-512.558	627110
mu+	337.749	-666.971	652231
mu+	2138.69	1661.74	738981
mu+	1985.22	1892.14	782386
mu+	2012.32	1876.17	804157
mu+	1665.94	1824.16	823751
mu+	2023.2	1501.39	841386
mu+	1772.61	1600.15	857261
mu+	1755.17	1712.66	871545
mu+	1784.41	1568.03	884400
mu+	2117.71	1504.47	895970
mu+	1895.8	1873.4	906383
mu+	2150.58	1540.95	915754
mu+	1823.84	1534.48	924188
mu+	1778.4	1722.74	931779
mu+	1797.83	1772.66	938611
mu+	1773.64	1701.63	944760
mu+	1827.5	1522.78	950294
mu+	2096.83	1492.17	955274
mu+	2093.34	1817.45	959757
mu+	1788.72	1613.92	963791
mu+	2178.61	1621.37	967422
mu+	1786.87	1709.1	970689
mu+	2181.39	1668.77	973630
mu+	1808.5	1559.57	976277
mu+	2022.23	1863.43	978659
mu+	2136.1	1525.94	980803
mu+	1797.7	1564.87	982732
mu+	1907.9	1861.58	984469
mu+	2175.37	1744.61	986032
mu+	2093.12	1487.7	987438
mu+	1847.73	1506.66	988704
mu+	1780.88	1724.65	989844
mu+	1925.49	1870.32	990869
mu+	2111.7	1839.07	991792
mu+	2197.06	1694.37	992623
mu+	2158.46	1546.6	993370
mu+	2045.66	1469.67	994043
mu+	1923.32	1477.17	994648
mu+	1834.78	1542.73	995193
mu+	1794.62	1634	995684
mu+	1799.73	1724.03	996125
mu+	1837.46	1796.2	996522
mu+	1894.34	1843.63	996880
mu+	1956.15	1866.63	997202
mu+	2015.14	1869.7	997491
mu+	2067.15	1858.07	997752
mu+	2110.36	1836.44	997987
mu+	2143.8	1808.59	998198
mu+	2168.29	1778.1	998388
mu+	2185.14	1747.12	998559
mu+	2195.71	1717.27	998713
mu+	2201.41	1688.62	998851
mu+	2203.17	1662.41	998976
mu+	2201.99	1638.78	999088
mu+	2198.7	1617.63	999189
mu+	2193.95	1598.95	999280
mu+	2188.22	1582.56	999362
mu+	2181.92	1568.19	999435
mu+	2175.38	1555.74	999502
mu+	2168.78	1544.94	999561
mu+	2162.29	1535.58	999615
mu+	2156.02	1527.45	999663
mu+	2150.06	1520.4	999707
mu+	2144.47	1514.27	999746
mu+	2139.25	1508.94	999781
mu+	2134.4	1504.32	999813
mu+	2129.93	1500.28	999841
mu+	2125.81	1496.77	999867
mu+	2122.03	1493.69	999890
mu+	2118.56	1491.01	999911
mu+	2115.4	1488.65	999929
mu+	2112.52	1486.58	999946
mu+	2109.9	1484.77	999961
mu+	2107.52	1483.17	999975
mu+	2105.35	1481.76	999987
mu+	2103.39	1480.52	999998
mu+	2103.11	1480.34	1e+06
pi+	0.279381	-0.14217	1.1713
pi+	1.78433	9.51716	6.01273
pi+	1.74848	11.4842	6.71549
pi+	3.67339	19.23	9.08875
pi+	3.84863	24.3422	10.7445
pi+	-0.843185	4.96046	9.31555
pi+	-3.68226	25	37.1797
pi+	1255.44	1256.45	2261.88
pi+	1141.98	-967.519	5922.54
mu+	2019.29	-341.696	10813.8
mu+	1790.94	728.967	15682.2
mu+	646.02	902.718	20429.1
mu+	136.918	-126.986	25158.5
mu+	842.093	-903.618	29980
mu+	1770.79	-682.198	34885.4
mu+	2063.64	250.571	39728.5
mu+	1342.33	976.204	44525
mu+	337.524	597.835	49243.3
mu+	276.169	-408.894	53999.6
mu+	1035.27	-908.09	58835.8
mu+	1840.2	-585.206	63669.5
mu+	2048.22	248.183	68512
mu+	1436.13	933.084	73274.7
mu+	496.672	741.01	77951.7
mu+	207.855	-132.033	82657.9
mu+	670.045	-764.36	87509.6
mu+	1361.1	-852.191	92434.1
mu+	1915.7	-419.348	97300.5
mu+	1987.93	346.469	102040
mu+	1358.72	949.348	106616
mu+	463.23	723.34	111085
mu+	192.733	-96.2568	115575
mu+	605.879	-714.539	120180
mu+	1260.11	-845.787	124816
mu+	1796.42	-537.856	129492
mu+	2013.81	54.1035	134134
mu+	1741.87	696.432	138670
mu+	1076.96	952.206	143194
mu+	408.796	616.263	147648
mu+	201.985	-29.9055	152130
mu+	467.125	-548.577	156674
mu+	886.106	-775.258	161328
mu+	1327.74	-761.924	165986
mu+	1663.43	-575.431	170705
mu+	1887.02	-266.305	175400
mu+	1952.68	128.638	180057
mu+	1823.96	528.748	184685
mu+	1476.61	835.123	189239
mu+	991.72	915.099	193739
mu+	545.042	716.822	198217
mu+	286.308	322.638	202674
mu+	254.917	-65.3096	207209
mu+	354.892	-346.457	211826
mu+	481.543	-511.338	216546
mu+	654.655	-646.264	221181
mu+	800.396	-714.544	225871
mu+	918.124	-748.166	230583
mu+	1009.78	-762.033	235295
mu+	1072.59	-781.111	240023
mu+	1114.94	-779.998	244748
mu+	1118.89	-779.729	249508
mu+	1061.75	-781.632	254350
mu+	995.101	-778.645	259163
mu+	915.885	-767.528	263959
mu+	804.726	-738.19	268785
mu+	703.586	-696.462	273552
mu+	604.562	-637.195	278286
mu+	492.574	-545.052	283037
mu+	396.917	-432.4	287767
mu+	329.336	-313.509	292446
mu+	276.134	-154.146	297110
mu+	258.513	42.4226	301757
mu+	1304.63	719.819	365002
mu+	1584.77	515.264	369261
mu+	1745.39	160.815	373523
mu+	1673.82	-282.906	377807
mu+	1322.09	-617.63	382035
mu+	730.225	-617.37	386401
mu+	337.799	-171.817	390698
mu+	388.487	361.503	394898
mu+	686.784	670.273	398891
mu+	1111.91	754.028	402888
mu+	1552.93	530.505	407004
mu+	1725.35	-36.1593	411266
mu+	1293.98	-578.278	415616
mu+	547.088	-394.53	420008
mu+	453.197	381.733	424438
mu+	1039.74	726.397	428710
mu+	406.85	-164.84	489900
pi0	-0.000177461	-1.89952e-05	-12.6307
pi-	2.64594	0.0447207	3.6363
pi-	25	-12.508	34.6078
pi-	540.292	-224.458	18252.3
mu-	-250.304	1414.91	24215.6
mu-	1386.86	1806.42	30417.2
mu-	1486.35	73.7812	36479.9
mu-	-260.92	427.917	42399.1
mu-	447.257	1969.26	48455.7
mu-	1856.22	1026.88	54476.8
