ParticleType,Energy
pi-,301.313
2mu-,256.286
2mu-,256.286
2mu-,256.286
pi+,756.623
pi+,756.623
pi+,1547.74
pi+,1547.74
2pi+,1545.79
2pi+,1545.79
2pi+,1545.79
pi+,488.519
pi+,488.519
2pi+,485.552
2pi+,485.552
2pi+,485.552
pi-,204.731
pi-,204.731
pi-,204.731
pi+,462.256
pi+,462.256
2pi+,460.016
2pi+,460.016
2pi+,460.016
pi-,535.029
pi-,535.029
2pi-,533.014
2pi-,533.014
2pi-,533.014
pi+,406.985
pi+,406.985
2pi+,404.659
2pi+,404.659
2pi+,404.659
pi-,1567.86
pi-,1567.86
pi-,346.693
pi-,346.693
pi-,300.799
pi-,300.799
pi+,1025.41
pi+,1025.41
2pi+,1023.46
2pi+,1023.46
2pi+,1023.46
pi+,337.766
pi+,337.766
2pi+,335.533
2pi+,335.533
2pi+,335.533
pi-,413.921
pi-,413.921
2pi-,410.291
2pi-,410.291
2pi-,410.291
pi-,665.88
pi-,665.88
pi-,175.839
pi-,175.839
pi-,175.839
2mu-,85.9826
2mu-,85.9826
2mu-,85.9826
mu-,178.841
mu-,178.841
mu-,178.841
2mu-,176.498
2mu-,176.498
2mu-,176.498
pi-,403.131
pi-,403.131
pi+,801
pi+,801
pi-,142.03
pi-,142.03
pi-,142.03
2mu-,83.0942
2mu-,83.0942
2mu-,83.0942
pi-,477.005
pi-,477.005
2pi-,475.145
2pi-,475.145
2pi-,475.145
pi+,330.668
pi+,330.668
pi+,638.944
pi+,638.944
pi+,884.489
pi+,884.489
pi-,493.55
pi-,493.55
pi+,466.407
pi+,466.407
2pi+,464.36
2pi+,464.36
2pi+,464.36
pi-,290.445
pi-,290.445
pi+,301.382
pi+,301.382
pi+,603.591
pi+,603.591
2pi+,600.618
2pi+,600.618
2pi+,600.618
pi-,185.384
pi-,185.384
pi-,185.384
2pi-,183.041
2pi-,183.041
2pi-,183.041
pi+,557.676
pi+,557.676
2pi+,554.89
2pi+,554.89
2pi+,554.89
pi-,192.776
pi-,192.776
pi-,192.776
2pi-,190.33
2pi-,190.33
2pi-,190.33
pi-,227.383
pi-,227.383
pi-,130.837
pi-,130.837
pi-,130.837
2mu-,140.814
2mu-,140.814
2mu-,140.814
pi-,142.077
pi-,142.077
pi-,142.077
2mu-,94.1617
2mu-,94.1617
2mu-,94.1617
pi+,432.108
pi+,432.108
2pi+,422.723
2pi+,422.723
2pi+,422.723
pi-,789.071
pi-,789.071
2pi-,787.075
2pi-,787.075
2pi-,787.075
pi-,542.284
pi-,542.284
2mu-,438.86
2mu-,438.86
2mu-,438.86
pi-,484.33
pi-,484.33
2pi-,482.113
2pi-,482.113
2pi-,482.113
pi+,235.953
pi+,235.953
pi+,235.953
2mu+,133.522
2mu+,133.522
2mu+,133.522
pi-,503.447
pi-,503.447
2pi-,501.245
2pi-,501.245
2pi-,501.245
pi+,284.723
pi+,284.723
2mu+,295.188
2mu+,295.188
2mu+,295.188
pi+,28.1137
pi+,28.1137
pi+,28.1137
2mu+,19.8802
2mu+,19.8802
2mu+,19.8802
pi-,193.821
pi-,193.821
pi-,193.821
2pi-,191.542
2pi-,191.542
2pi-,191.542
mu+,179.104
mu+,179.104
mu+,179.104
2mu+,176.062
2mu+,176.062
2mu+,176.062
pi+,377.761
pi+,377.761
2pi+,375.053
2pi+,375.053
2pi+,375.053
pi+,957.995
pi+,957.995
2pi+,954.649
2pi+,954.649
2pi+,954.649
mu+,576.573
mu+,576.573
pi+,439.981
pi+,439.981
2pi+,437.745
2pi+,437.745
2pi+,437.745
pi-,215.046
pi-,215.046
pi-,215.046
2pi-,212.679
2pi-,212.679
2pi-,212.679
pi-,385.644
pi-,385.644
pi-,135.217
pi-,135.217
pi-,135.217
pi+,496.156
pi+,496.156
2mu+,511.803
2mu+,511.803
2mu+,511.803
pi-,232.899
pi-,232.899
pi-,232.899
2mu-,250.818
2mu-,250.818
2mu-,250.818
pi-,1117.43
pi-,1117.43
2pi-,1113.48
2pi-,1113.48
2pi-,1113.48
pi-,770.298
pi-,770.298
2mu-,697.89
2mu-,697.89
2mu-,697.89
pi+,381.236
pi+,381.236
mu+,36.4191
mu+,36.4191
mu+,36.4191
mu+,15.0657
mu+,15.0657
mu+,15.0657
pi+,456.891
pi+,456.891
2mu+,353.39
2mu+,353.39
2mu+,353.39
pi-,1393.13
pi-,1393.13
2pi-,1391.2
2pi-,1391.2
2pi-,1391.2
pi-,557.856
pi-,557.856
pi+,403.202
pi+,403.202
pi-,268.361
pi-,268.361
pi-,268.361
2pi-,266.331
2pi-,266.331
2pi-,266.331
pi+,138.221
pi+,138.221
pi+,138.221
pi-,275.561
pi-,275.561
2pi-,272.427
2pi-,272.427
2pi-,272.427
pi-,1012.75
pi-,1012.75
pi+,268.641
pi+,268.641
pi+,268.641
2pi+,266.108
2pi+,266.108
2pi+,266.108
pi-,352.972
pi-,352.972
2mu-,314.13
2mu-,314.13
2mu-,314.13
pi+,196.306
pi+,196.306
pi+,196.306
2mu+,110.114
2mu+,110.114
2mu+,110.114
pi+,324.014
pi+,324.014
2pi+,321.899
2pi+,321.899
2pi+,321.899
mu-,257.19
mu-,257.19
mu-,257.19
2mu-,254.932
2mu-,254.932
2mu-,254.932
pi+,252.963
pi+,252.963
mu-,209.133
mu-,209.133
mu-,209.133
2mu-,206.136
2mu-,206.136
2mu-,206.136
pi-,726.672
pi-,726.672
2pi-,723.996
2pi-,723.996
2pi-,723.996
pi-,387.778
pi-,387.778
2pi-,384.28
2pi-,384.28
2pi-,384.28
pi-,504.376
pi-,504.376
pi+,106.468
pi+,106.468
pi+,106.468
2mu+,116.506
2mu+,116.506
2mu+,116.506
pi+,595.179
pi+,595.179
2mu+,515.401
2mu+,515.401
2mu+,515.401
pi+,370.986
pi+,370.986
pi+,264.432
pi+,264.432
pi-,565.326
pi-,565.326
pi+,191.751
pi+,191.751
pi-,2246.5
pi-,2246.5
2pi-,2216.73
2pi-,2216.73
2pi-,2216.73
pi+,465.382
pi+,465.382
2mu+,445.378
2mu+,445.378
2mu+,445.378
pi+,714.533
pi+,714.533
pi+,383.829
pi+,383.829
2pi+,381.969
2pi+,381.969
2pi+,381.969
pi-,490.572
pi-,490.572
2pi-,488.427
2pi-,488.427
2pi-,488.427
pi+,296.419
pi+,296.419
pi+,168.577
pi+,168.577
pi+,168.577
pi-,436.521
pi-,436.521
2pi-,434.103
2pi-,434.103
2pi-,434.103
pi+,419.325
pi+,419.325
pi+,419.325
2pi+,417.325
2pi+,417.325
2pi+,417.325
pi-,588.52
pi-,588.52
2pi-,586.284
2pi-,586.284
2pi-,586.284
pi-,1203.3
pi-,1203.3
2mu-,816.862
2mu-,816.862
2mu-,816.862
pi-,653.667
pi-,653.667
pi+,214.5
pi+,214.5
pi+,214.5
pi-,530.347
pi-,530.347
pi-,27.857
pi-,27.857
pi-,27.857
2mu-,39.6398
2mu-,39.6398
2mu-,39.6398
pi+,332.303
pi+,332.303
pi+,332.303
2pi+,330.022
2pi+,330.022
2pi+,330.022
pi+,278.016
pi+,278.016
pi+,278.016
2pi+,276.046
2pi+,276.046
2pi+,276.046
pi+,398.445
pi+,398.445
2mu+,256.333
2mu+,256.333
2mu+,256.333
pi-,892.403
pi-,892.403
2pi-,890.631
2pi-,890.631
2pi-,890.631
pi-,367.038
pi-,367.038
pi-,390.415
pi-,390.415
pi-,161.728
pi-,161.728
pi-,161.728
2mu-,101.864
2mu-,101.864
2mu-,101.864
pi+,487.154
pi+,487.154
2pi+,484.919
2pi+,484.919
2pi+,484.919
pi+,969.21
pi+,969.21
pi+,817.233
pi+,817.233
2mu+,552.624
2mu+,552.624
2mu+,552.624
pi+,607.457
pi+,607.457
2pi+,605.037
2pi+,605.037
2pi+,605.037
pi+,450.496
pi+,450.496
2pi+,448.158
2pi+,448.158
2pi+,448.158
pi+,313.102
pi+,313.102
2pi+,310.929
2pi+,310.929
2pi+,310.929
pi+,180.863
pi+,180.863
pi+,180.863
2mu+,102.205
2mu+,102.205
2mu+,102.205
pi+,409.552
pi+,409.552
mu-,532.075
mu-,532.075
2mu-,529.82
2mu-,529.82
2mu-,529.82
pi+,398.645
pi+,398.645
2mu+,337.281
2mu+,337.281
2mu+,337.281
pi+,297.344
pi+,297.344
2pi+,294.81
2pi+,294.81
2pi+,294.81
pi+,323.211
pi+,323.211
pi+,323.211
2pi+,321.4
2pi+,321.4
2pi+,321.4
mu-,153.284
mu-,153.284
mu-,153.284
2mu-,151.115
2mu-,151.115
2mu-,151.115
pi-,290.576
pi-,290.576
2pi-,288.158
2pi-,288.158
2pi-,288.158
pi-,247.55
pi-,247.55
pi-,247.55
2pi-,245.381
2pi-,245.381
2pi-,245.381
pi-,1417.76
pi-,1417.76
2mu-,977.671
2mu-,977.671
2mu-,977.671
pi-,255.995
pi-,255.995
pi-,255.995
2mu-,158.499
2mu-,158.499
2mu-,158.499
pi-,405.798
pi-,405.798
pi-,405.798
2pi-,403.928
2pi-,403.928
2pi-,403.928
pi+,583.054
pi+,583.054
2pi+,580.977
2pi+,580.977
2pi+,580.977
pi-,498.492
pi-,498.492
2mu-,363.795
2mu-,363.795
2mu-,363.795
pi-,267.136
pi-,267.136
pi+,302.619
pi+,302.619
pi+,302.619
2pi+,300.539
2pi+,300.539
2pi+,300.539
pi-,152.477
pi-,152.477
pi-,152.477
2mu-,164.316
2mu-,164.316
2mu-,164.316
pi+,119.4
pi+,119.4
pi+,119.4
pi-,643.397
pi-,643.397
2mu-,514.172
2mu-,514.172
2mu-,514.172
pi+,316.558
pi+,316.558
pi-,263.311
pi-,263.311
pi-,441.159
pi-,441.159
2pi-,439.33
2pi-,439.33
2pi-,439.33
pi-,346.022
pi-,346.022
pi-,406.049
pi-,406.049
2pi-,403.957
2pi-,403.957
2pi-,403.957
pi-,333.096
pi-,333.096
2pi-,330.437
2pi-,330.437
2pi-,330.437
pi-,273.314
pi-,273.314
pi-,425.137
pi-,425.137
pi+,1081.53
pi+,1081.53
pi+,334.934
pi+,334.934
2pi+,332.771
2pi+,332.771
2pi+,332.771
mu+,167.831
mu+,167.831
mu+,167.831
pi-,437.343
pi-,437.343
2mu-,437.183
2mu-,437.183
2mu-,437.183
pi+,349.526
pi+,349.526
2pi+,347.138
2pi+,347.138
2pi+,347.138
pi+,359.572
pi+,359.572
pi+,359.572
mu-,90.1459
mu-,90.1459
mu-,90.1459
mu+,265.483
mu+,265.483
pi+,502.23
pi+,502.23
2pi+,499.425
2pi+,499.425
2pi+,499.425
pi+,387.321
pi+,387.321
pi-,176.433
pi-,176.433
pi-,176.433
pi-,290.131
pi-,290.131
pi-,290.131
2pi-,288.298
2pi-,288.298
2pi-,288.298
pi+,539.256
pi+,539.256
2pi+,536.688
2pi+,536.688
2pi+,536.688
pi+,605.689
pi+,605.689
2mu+,464.644
2mu+,464.644
2mu+,464.644
pi+,468.638
pi+,468.638
pi-,153.171
pi-,153.171
pi-,153.171
2pi-,149.832
2pi-,149.832
2pi-,149.832
pi+,517.576
pi+,517.576
2pi+,514.827
2pi+,514.827
2pi+,514.827
pi-,2200.35
pi-,2200.35
pi+,970.476
pi+,970.476
2pi+,968.212
2pi+,968.212
2pi+,968.212
pi+,393.999
pi+,393.999
2pi+,391.361
2pi+,391.361
2pi+,391.361
pi-,343.402
pi-,343.402
pi-,411.067
pi-,411.067
2pi-,408.231
2pi-,408.231
2pi-,408.231
pi-,225.404
pi-,225.404
pi-,225.404
2mu-,240.254
2mu-,240.254
2mu-,240.254
pi+,616.96
pi+,616.96
2pi+,614.975
2pi+,614.975
2pi+,614.975
pi-,446.329
pi-,446.329
2pi-,443.921
2pi-,443.921
2pi-,443.921
pi-,294.57
pi-,294.57
pi+,208.653
pi+,208.653
pi+,208.653
2pi+,206.04
2pi+,206.04
2pi+,206.04
pi-,207.48
pi-,207.48
pi+,434.649
pi+,434.649
2pi+,431.86
2pi+,431.86
2pi+,431.86
pi-,518.336
pi-,518.336
2pi-,515.818
2pi-,515.818
2pi-,515.818
pi-,209.094
pi-,209.094
pi-,209.094
2mu-,111.118
2mu-,111.118
2mu-,111.118
pi+,499.663
pi+,499.663
2pi+,497.272
2pi+,497.272
2pi+,497.272
pi-,60.8196
pi-,60.8196
pi-,60.8196
pi+,544.677
pi+,544.677
2pi+,542.471
2pi+,542.471
2pi+,542.471
pi-,336.892
pi-,336.892
2pi-,334.686
2pi-,334.686
2pi-,334.686
pi+,480.576
pi+,480.576
pi-,440.332
pi-,440.332
2pi-,437.707
2pi-,437.707
2pi-,437.707
pi-,420.118
pi-,420.118
2pi-,417.394
2pi-,417.394
2pi-,417.394
pi+,471.503
pi+,471.503
2pi+,468.579
2pi+,468.579
2pi+,468.579
mu-,221.365
mu-,221.365
pi-,476.137
pi-,476.137
pi+,412.301
pi+,412.301
pi+,58.4491
pi+,58.4491
pi+,58.4491
pi-,144.679
pi-,144.679
pi-,144.679
2pi-,142.228
2pi-,142.228
2pi-,142.228
pi+,897.732
pi+,897.732
2pi+,895.843
2pi+,895.843
2pi+,895.843
pi-,433.451
pi-,433.451
pi+,250.156
pi+,250.156
pi+,250.156
2pi+,246.941
2pi+,246.941
2pi+,246.941
pi-,423.245
pi-,423.245
2mu-,282.607
2mu-,282.607
2mu-,282.607
pi+,1052.83
pi+,1052.83
2pi+,1050.73
2pi+,1050.73
2pi+,1050.73
mu+,159.76
mu+,159.76
mu+,159.76
pi+,764.42
pi+,764.42
2pi+,761.957
2pi+,761.957
2pi+,761.957
pi-,493.963
pi-,493.963
pi+,181.921
pi+,181.921
pi+,181.921
pi+,234.569
pi+,234.569
pi+,234.569
2mu+,223.241
2mu+,223.241
2mu+,223.241
pi+,208.214
pi+,208.214
pi+,208.214
2mu+,174.669
2mu+,174.669
2mu+,174.669
pi-,433.039
pi-,433.039
2pi-,431.042
2pi-,431.042
2pi-,431.042
mu+,203.525
mu+,203.525
pi-,282.238
pi-,282.238
pi+,240.932
pi+,240.932
pi+,240.932
2pi+,238.403
2pi+,238.403
2pi+,238.403
pi-,981.507
pi-,981.507
2pi-,979.346
2pi-,979.346
2pi-,979.346
pi-,462.158
pi-,462.158
2mu-,350.364
2mu-,350.364
2mu-,350.364
pi-,491.942
pi-,491.942
pi-,265.77
pi-,265.77
2mu-,169.986
2mu-,169.986
2mu-,169.986
pi-,428.925
pi-,428.925
pi-,387.733
pi-,387.733
pi+,363.305
pi+,363.305
2pi+,361.139
2pi+,361.139
2pi+,361.139
pi-,228.061
pi-,228.061
pi+,698.406
pi+,698.406
2pi+,695.052
2pi+,695.052
2pi+,695.052
pi+,572.356
pi+,572.356
2pi+,570.622
2pi+,570.622
2pi+,570.622
pi+,577.579
pi+,577.579
2pi+,575.348
2pi+,575.348
2pi+,575.348
pi-,431.464
pi-,431.464
2mu-,414.048
2mu-,414.048
2mu-,414.048
pi+,539.837
pi+,539.837
2mu+,514.65
2mu+,514.65
2mu+,514.65
pi-,372.74
pi-,372.74
pi-,181.034
pi-,181.034
pi-,181.034
2pi-,178.799
2pi-,178.799
2pi-,178.799
pi-,110.438
pi-,110.438
pi-,110.438
pi-,259.913
pi-,259.913
2mu-,199.076
2mu-,199.076
2mu-,199.076
pi+,915.255
pi+,915.255
pi-,273.399
pi-,273.399
pi-,509.975
pi-,509.975
2pi-,507.722
2pi-,507.722
2pi-,507.722
pi+,760.022
pi+,760.022
2mu+,555.956
2mu+,555.956
2mu+,555.956
pi+,146.947
pi+,146.947
pi+,146.947
2mu+,65.0457
2mu+,65.0457
2mu+,65.0457
pi-,181.49
pi-,181.49
pi-,181.49
2mu-,185.842
2mu-,185.842
2mu-,185.842
pi+,360.079
pi+,360.079
pi-,154.516
pi-,154.516
pi-,154.516
pi+,358.499
pi+,358.499
pi-,686.26
pi-,686.26
pi-,273.435
pi-,273.435
pi-,273.435
2pi-,271.488
2pi-,271.488
2pi-,271.488
pi+,356.041
pi+,356.041
pi+,270.267
pi+,270.267
pi+,270.267
2mu+,186.413
2mu+,186.413
2mu+,186.413
pi-,444.554
pi-,444.554
pi-,945.989
pi-,945.989
2pi-,943.906
2pi-,943.906
2pi-,943.906
pi-,591.257
pi-,591.257
2pi-,588.63
2pi-,588.63
2pi-,588.63
pi+,242.685
pi+,242.685
pi+,260.571
pi+,260.571
pi+,260.571
2pi+,258.374
2pi+,258.374
2pi+,258.374
pi-,244.758
pi-,244.758
pi+,1627.16
pi+,1627.16
2mu+,1477.11
2mu+,1477.11
2mu+,1477.11
pi-,146.216
pi-,146.216
pi-,146.216
pi-,282.73
pi-,282.73
mu+,65.2467
mu+,65.2467
mu+,65.2467
pi-,416.166
pi-,416.166
pi+,173.915
pi+,173.915
pi+,173.915
2pi+,171.739
2pi+,171.739
2pi+,171.739
pi+,308.736
pi+,308.736
pi+,320.805
pi+,320.805
pi-,94.7344
pi-,94.7344
pi-,94.7344
pi-,452.526
pi-,452.526
2pi-,450.378
2pi-,450.378
2pi-,450.378
pi+,240.161
pi+,240.161
pi-,423.864
pi-,423.864
pi+,80.0198
pi+,80.0198
pi+,80.0198
2mu+,88.9037
2mu+,88.9037
2mu+,88.9037
pi-,573.154
pi-,573.154
2mu-,469.466
2mu-,469.466
2mu-,469.466
pi+,548.752
pi+,548.752
2pi+,546.834
2pi+,546.834
2pi+,546.834
pi-,448.998
pi-,448.998
pi-,132.771
pi-,132.771
pi-,132.771
2mu-,120.142
2mu-,120.142
2mu-,120.142
pi-,800.057
pi-,800.057
2pi-,798.365
2pi-,798.365
2pi-,798.365
pi+,198.497
pi+,198.497
pi+,847.75
pi+,847.75
2pi+,845.882
2pi+,845.882
2pi+,845.882
pi+,160.927
pi+,160.927
pi+,160.927
pi-,367.084
pi-,367.084
2pi-,364.576
2pi-,364.576
2pi-,364.576
pi-,299.723
pi-,299.723
pi-,299.723
2mu-,154.652
2mu-,154.652
2mu-,154.652
pi-,1758.36
pi-,1758.36
2pi-,1755.4
2pi-,1755.4
2pi-,1755.4
pi+,59.5646
pi+,59.5646
pi+,59.5646
2mu+,71.565
2mu+,71.565
2mu+,71.565
pi-,613.252
pi-,613.252
2pi-,610.67
2pi-,610.67
2pi-,610.67
pi+,485.503
pi+,485.503
2mu+,394.658
2mu+,394.658
2mu+,394.658
pi+,915.706
pi+,915.706
2pi+,912.398
2pi+,912.398
2pi+,912.398
pi-,1791.28
pi-,1791.28
2pi-,1789.28
2pi-,1789.28
2pi-,1789.28
pi-,408.968
pi-,408.968
2pi-,406.808
2pi-,406.808
2pi-,406.808
mu-,290.149
mu-,290.149
2mu-,284.075
2mu-,284.075
2mu-,284.075
pi-,358.353
pi-,358.353
pi+,424.451
pi+,424.451
2pi+,422.63
2pi+,422.63
2pi+,422.63
pi+,524.791
pi+,524.791
2pi+,522.585
2pi+,522.585
2pi+,522.585
pi+,229.609
pi+,229.609
pi+,425.721
pi+,425.721
pi+,518.607
pi+,518.607
2pi+,515.697
2pi+,515.697
2pi+,515.697
pi+,250.912
pi+,250.912
pi+,334.769
pi+,334.769
2pi+,332.901
2pi+,332.901
2pi+,332.901
pi-,338.362
pi-,338.362
pi-,338.362
2pi-,336.402
2pi-,336.402
2pi-,336.402
pi-,222.443
pi-,222.443
pi+,309.64
pi+,309.64
pi+,539.417
pi+,539.417
2pi+,537.123
2pi+,537.123
2pi+,537.123
pi+,94.394
pi+,94.394
pi+,94.394
pi+,325.733
pi+,325.733
pi+,325.733
2pi+,323.336
2pi+,323.336
2pi+,323.336
pi-,607.439
pi-,607.439
2mu-,363.772
2mu-,363.772
2mu-,363.772
pi+,322.843
pi+,322.843
2mu+,327.488
2mu+,327.488
2mu+,327.488
pi-,497.65
pi-,497.65
2mu-,379.123
2mu-,379.123
2mu-,379.123
pi+,288.203
pi+,288.203
pi+,288.203
2mu+,287.422
2mu+,287.422
2mu+,287.422
pi+,481.138
pi+,481.138
2pi+,478.984
2pi+,478.984
2pi+,478.984
pi+,309.881
pi+,309.881
pi-,219.898
pi-,219.898
pi-,219.898
2pi-,217.986
2pi-,217.986
2pi-,217.986
pi+,1071.25
pi+,1071.25
2pi+,1069.2
2pi+,1069.2
2pi+,1069.2
pi+,625.258
pi+,625.258
2pi+,623.109
2pi+,623.109
2pi+,623.109
pi-,393.197
pi-,393.197
2mu-,355.267
2mu-,355.267
2mu-,355.267
pi-,160.602
pi-,160.602
pi-,160.602
pi+,256.45
pi+,256.45
pi+,328.948
pi+,328.948
pi-,255.464
pi-,255.464
mu+,218.633
mu+,218.633
mu+,218.633
2mu+,216.713
2mu+,216.713
2mu+,216.713
pi+,479.667
pi+,479.667
2mu+,274.487
2mu+,274.487
2mu+,274.487
pi-,475.489
pi-,475.489
2pi-,473.002
2pi-,473.002
2pi-,473.002
pi+,309.361
pi+,309.361
pi+,636.519
pi+,636.519
pi-,398.547
pi-,398.547
2pi-,396.357
2pi-,396.357
2pi-,396.357
pi-,272.118
pi-,272.118
mu-,209.712
mu-,209.712
mu-,209.712
2mu-,207.691
2mu-,207.691
2mu-,207.691
mu-,182.941
mu-,182.941
mu-,182.941
pi-,452.9
pi-,452.9
pi+,494.168
pi+,494.168
2pi+,491.846
2pi+,491.846
2pi+,491.846
pi+,161.101
pi+,161.101
pi+,161.101
2mu+,163.193
2mu+,163.193
2mu+,163.193
pi-,540.61
pi-,540.61
pi-,483.375
pi-,483.375
pi+,306.748
pi+,306.748
pi+,306.748
2mu+,245.179
2mu+,245.179
2mu+,245.179
pi+,712.744
pi+,712.744
2pi+,710.862
2pi+,710.862
2pi+,710.862
pi-,554.056
pi-,554.056
2pi-,552.262
2pi-,552.262
2pi-,552.262
pi+,64.3182
pi+,64.3182
pi+,64.3182
pi-,717.972
pi-,717.972
pi-,474.425
pi-,474.425
2mu-,350.449
2mu-,350.449
2mu-,350.449
pi+,1447.81
pi+,1447.81
2pi+,1445.84
2pi+,1445.84
2pi+,1445.84
pi+,747.413
pi+,747.413
2mu+,703.637
2mu+,703.637
2mu+,703.637
pi-,373.386
pi-,373.386
2pi-,371.23
2pi-,371.23
2pi-,371.23
pi+,620.621
pi+,620.621
pi+,593.719
pi+,593.719
2pi+,591.682
2pi+,591.682
2pi+,591.682
pi+,1093.99
pi+,1093.99
pi-,411.348
pi-,411.348
2pi-,408.52
2pi-,408.52
2pi-,408.52
pi+,728.021
pi+,728.021
pi+,103.605
pi+,103.605
pi+,103.605
pi+,1043.81
pi+,1043.81
2pi+,1041.59
2pi+,1041.59
2pi+,1041.59
pi-,682.73
pi-,682.73
2mu-,666.337
2mu-,666.337
2mu-,666.337
pi+,491.678
pi+,491.678
2pi+,488.24
2pi+,488.24
2pi+,488.24
pi-,1533.43
pi-,1533.43
pi-,212.672
pi-,212.672
pi-,212.672
pi+,459.663
pi+,459.663
2pi+,456.475
2pi+,456.475
2pi+,456.475
pi-,719.711
pi-,719.711
2pi-,717.804
2pi-,717.804
2pi-,717.804
pi-,392.437
pi-,392.437
pi+,268.265
pi+,268.265
pi+,268.265
2pi+,266.295
2pi+,266.295
2pi+,266.295
pi+,244.983
pi+,244.983
pi-,315.44
pi-,315.44
2mu-,241.102
2mu-,241.102
2mu-,241.102
pi+,1391.4
pi+,1391.4
2pi+,1387.72
2pi+,1387.72
2pi+,1387.72
pi-,659.619
pi-,659.619
pi+,225.273
pi+,225.273
pi+,225.273
2pi+,222.976
2pi+,222.976
2pi+,222.976
mu-,207.018
mu-,207.018
mu-,207.018
pi+,127.898
pi+,127.898
pi+,127.898
pi-,198.178
pi-,198.178
pi-,198.178
2mu-,188.841
2mu-,188.841
2mu-,188.841
pi-,353.87
pi-,353.87
2mu-,365.72
2mu-,365.72
2mu-,365.72
pi+,311.475
pi+,311.475
pi+,311.475
2pi+,309.464
2pi+,309.464
2pi+,309.464
pi+,439.405
pi+,439.405
2pi+,435.109
2pi+,435.109
2pi+,435.109
pi-,691.036
pi-,691.036
pi-,247.751
pi-,247.751
pi-,533.853
pi-,533.853
pi-,663.435
pi-,663.435
2pi-,660.94
2pi-,660.94
2pi-,660.94
pi+,123.203
pi+,123.203
pi+,123.203
pi-,288.029
pi-,288.029
pi+,483.275
pi+,483.275
pi-,279.573
pi-,279.573
pi+,337.819
pi+,337.819
pi+,96.9193
pi+,96.9193
pi+,96.9193
pi+,226.058
pi+,226.058
pi+,925.853
pi+,925.853
2pi+,859.771
2pi+,859.771
2pi+,859.771
pi+,302.196
pi+,302.196
pi-,279.532
pi-,279.532
pi-,281.158
pi-,281.158
pi-,281.158
2pi-,278.659
2pi-,278.659
2pi-,278.659
pi-,333.823
pi-,333.823
pi+,318.466
pi+,318.466
pi+,318.466
2pi+,316.549
2pi+,316.549
2pi+,316.549
pi+,258.955
pi+,258.955
pi-,542.025
pi-,542.025
pi-,356.427
pi-,356.427
pi+,419.616
pi+,419.616
2pi+,417.268
2pi+,417.268
2pi+,417.268
pi+,307.135
pi+,307.135
pi+,307.135
pi-,162.871
pi-,162.871
pi-,162.871
2mu-,173.044
2mu-,173.044
2mu-,173.044
pi-,231.267
pi-,231.267
pi-,231.267
2pi-,227.98
2pi-,227.98
2pi-,227.98
pi+,169.829
pi+,169.829
pi+,169.829
2pi+,167.15
2pi+,167.15
2pi+,167.15
pi+,1590.97
pi+,1590.97
2pi+,1588.89
2pi+,1588.89
2pi+,1588.89
pi-,607.008
pi-,607.008
2mu-,595.482
2mu-,595.482
2mu-,595.482
mu-,713.639
mu-,713.639
pi-,734.714
pi-,734.714
2pi-,732.653
2pi-,732.653
2pi-,732.653
pi+,368.976
pi+,368.976
pi+,345.684
pi+,345.684
2mu+,275.85
2mu+,275.85
2mu+,275.85
pi+,1043.15
pi+,1043.15
pi-,310.545
pi-,310.545
pi+,163.131
pi+,163.131
pi+,163.131
pi-,174.28
pi-,174.28
pi-,174.28
2mu-,154.429
2mu-,154.429
2mu-,154.429
mu+,202.309
mu+,202.309
mu+,202.309
2mu+,199.502
2mu+,199.502
2mu+,199.502
pi+,192.233
pi+,192.233
pi+,192.233
pi+,406.116
pi+,406.116
2mu+,414.567
2mu+,414.567
2mu+,414.567
pi-,440.918
pi-,440.918
pi-,320.962
pi-,320.962
pi-,320.962
2pi-,319.09
2pi-,319.09
2pi-,319.09
pi+,357.39
pi+,357.39
2mu+,367.217
2mu+,367.217
2mu+,367.217
pi-,516.127
pi-,516.127
2pi-,500.783
2pi-,500.783
2pi-,500.783
pi-,790.795
pi-,790.795
pi+,307.209
pi+,307.209
2mu+,158.415
2mu+,158.415
2mu+,158.415
pi+,619.435
pi+,619.435
2pi+,616.862
2pi+,616.862
2pi+,616.862
pi-,241.815
pi-,241.815
pi-,241.815
2pi-,239.883
2pi-,239.883
2pi-,239.883
pi+,220.202
pi+,220.202
pi+,220.202
2mu+,225.047
2mu+,225.047
2mu+,225.047
pi-,575.434
pi-,575.434
pi-,846.877
pi-,846.877
2pi-,844.991
2pi-,844.991
2pi-,844.991
mu+,93.3922
mu+,93.3922
mu+,93.3922
pi+,777.957
pi+,777.957
2pi+,773.344
2pi+,773.344
2pi+,773.344
pi-,376.924
pi-,376.924
pi+,453.721
pi+,453.721
2pi+,451.362
2pi+,451.362
2pi+,451.362
pi-,180.39
pi-,180.39
pi-,180.39
2mu-,162.311
2mu-,162.311
2mu-,162.311
pi+,760.108
pi+,760.108
pi-,982.22
pi-,982.22
2pi-,979.181
2pi-,979.181
2pi-,979.181
pi-,613.357
pi-,613.357
2pi-,611.208
2pi-,611.208
2pi-,611.208
pi+,383.937
pi+,383.937
pi+,164.449
pi+,164.449
pi+,164.449
pi+,560.55
pi+,560.55
pi-,446.719
pi-,446.719
2mu-,407.688
2mu-,407.688
2mu-,407.688
pi+,1044.01
pi+,1044.01
2pi+,1041.72
2pi+,1041.72
2pi+,1041.72
pi+,340.548
pi+,340.548
pi+,361.559
pi+,361.559
pi+,361.559
